game_name,content,score,at
Blue Archive,Min Suzumi kapan dapet Alter nya😭😭😭😭😭,5,2025-07-17 16:11:11
Blue Archive,kenapa kalau login sering delay?,5,2025-07-17 13:23:39
Blue Archive,"yayaya, mantap lah aku suka loli. kasih bintang 5",1,2025-07-17 12:22:24
Blue Archive,"untuk game play nya bagus,waifu nya cantik-cantik,minusnya gw ngeleg teroos padahal jaringan hp bagus bet",4,2025-07-17 08:26:44
Blue Archive,game baik dan suka berbagai 🗿🗿💔💔💔🥀,5,2025-07-17 01:40:39
Blue Archive,"tolong untuk pihak nexon, buatkan versi cloud dari game blue archive, saya sudah muak force close terus menerus, padahal HP saya device nya lumayan, tapi selalu saja force close, semoga nexon membaca keluhan saya, terimakasih 🙏",1,2025-07-16 21:39:42
Blue Archive,Bahasa Indonesia mana jir,3,2025-07-16 19:28:24
Blue Archive,"Gane yang sangat adiktif, membuatku tidak bisa berhenti bermain. Pengalaman bermain sangat menyenangkan.",5,2025-07-15 23:54:13
Blue Archive,pokoknya mah anjai,5,2025-07-15 20:42:28
Blue Archive,"🇮🇩🗣️ menurut saya ini game nya sangat bagus tapi 1 kekurangan ya itu ram / penyimpanan saya penuh😭 tapi saya kasih 5 bintang 🇬🇧🗣️ In my opinion, this game is very good but there is one drawback, which is that my RAM/storage is full😭 but I still give it 5 stars",5,2025-07-15 19:22:49
Blue Archive,cocok buat yg suka anime,5,2025-07-15 16:02:12
Blue Archive,gema ini bagus sama seperti anime bagus bedak oh tapi susah masuh banyak ruranyan tapi tidak apa apa bagus ok,5,2025-07-15 05:41:06
Blue Archive,"Gachanya naikin ratenya, masa giliran saya gachain akun orang lebib wangi",1,2025-07-14 23:53:06
Blue Archive,"Gamenya sudah bagus dan saya ingin mengatakan bahwa tolong untuk developer game blue archive sebisa mungkin tambahkan fitur bahasa Indonesia🙏 disini saya tidak bermaksud memaksa, saya hanya ingin game blue archive memiliki fitur bahasa Indonesia supaya para pemain baru bisa gampang untuk memahaminya🙏",5,2025-07-14 22:17:14
Blue Archive,"kalau loadingnya lama, salahin device lu dulu 🫵, jangan salahin game arsip birunya",5,2025-07-14 21:31:19
Blue Archive,"untuk sementara, gw kasih bintang 3 dulu. karena....... gamenya sangan bgus dan lancar, cuma...... entah kenapa saat masuk ke gamenya gw gk bisa sentuh apapung, mau itu campaign, momo talk, dll. itu gw gk bisa sentuh apapun.",3,2025-07-14 19:51:12
Blue Archive,aplikasi nya terlalu besar jadi hp saya tidak muat untuk memainkan ny,4,2025-07-14 19:27:54
Blue Archive,game nya udah rata kanan tapi pass masuknya lama bet udah 100 kali nggak bisa,4,2025-07-14 19:18:23
Blue Archive,maaf Nexon aku mau klarifikasi atas game mu entah mengapa game tiba tiba keluar sendiri padahal sudah ada update tapi Masi saja mohon di per bagus lagi,3,2025-07-14 18:11:14
Blue Archive,"gamenya bagus cuma,kurang fitur chat global kalo bisa sih tambahin fitur chat global",5,2025-07-14 16:05:18
Blue Archive,geme bagus tapi itu anomali biru bikin kesal cok 🗿,5,2025-07-14 11:09:57
Blue Archive,kasih lebih banyak sumber pyro bang 🗿,4,2025-07-14 10:58:03
Blue Archive,"gamenya bagus, gameplay juga seru, storynya bagus, banyak bansos, gak kikir kayak genshin, yg bilang game peod mikir dulu, itu hampir semua karakter umurnya 15-18 tahun, kalian yg ngewaifuin anime anak"" sma rata"" umurnya kan gak jauh dari situ semua, bisa di bilang rata"" umur anak sma di anime atau game, masa anak sma umurnya 20-30 tahun kan gak wajar, lihat tuh game genshin udah lah game kikir, story gak bisa di skip, player kena kasus pelecehan anak lah maaf agak kasar nyampainnya 🙏",5,2025-07-14 09:53:20
Blue Archive,game sampah gachanya ampas,1,2025-07-14 03:31:03
Blue Archive,game bagus,5,2025-07-13 23:13:47
Blue Archive,gane nya udah bagus keren pokoknya cocok lah buat para anime lovers cuma saran sih kalo bisa dialog nya agak dipendekin,5,2025-07-13 22:11:38
Blue Archive,seru,5,2025-07-13 22:09:28
Blue Archive,"Game Yang Underrated Bagus Banget Deh, Walaupun Jalan Ceritanya Terbatas, Tapi Secara Grafis, Desain Karakter, Dan Voice Dari Setiap Karakternya Terasa Nyata, Pokoknya Game Ini Bagus, Kembangin Terus Yaa..... Nexon Company.!!",5,2025-07-13 21:00:37
Blue Archive,Bahhh game nya enak dan seru yg kita sukai murid-muridnya sensei rapi download data nya jangan gede banga download yaa min itu aja yg paling salah,5,2025-07-13 20:44:31
Blue Archive,ok sih tapi sering keluar sendiri jadi aku gak mainin dan juga cuman layar hitam baru keluar jadi aku kasih Reting 2 😑,2,2025-07-13 15:24:53
Blue Archive,bagus gamenya storynya bagus banget,5,2025-07-13 15:08:08
Blue Archive,ada istriku + bagus,5,2025-07-13 09:19:05
Blue Archive,karakternya bagus semua,5,2025-07-12 21:44:06
Blue Archive,bagus sekali tetapi tidak bisa di download,5,2025-07-12 20:03:44
Blue Archive,"kecewaku berat,gak bisa masuk game nya padahal dulu bisa.tolong gimana caranya?padahal saya sudah mengulangi download nya sampai 5x tapi tetep gak bisa masuk game nyamuk.tolong dibaca",1,2025-07-12 17:39:41
Blue Archive,Apakah ini my kisah.....🤭,5,2025-07-12 17:28:07
Blue Archive,"minus cuman pas gachanya aja si aronanya koq gatel bet yak, 200pull dapet ungu cman 3 doang lagi",4,2025-07-12 16:54:17
Blue Archive,"dari 9GB ke 12GB, hebat gila penyimpanan gw langsung surut bjir😭",5,2025-07-12 13:46:13
Blue Archive,"woilah Nexon kalo misalkan gua main tadi rada lama malah crash gua juga kaget apa gara gara gua mainnya kelamaan soalnya kalo gua main Blue archive cuma bentaran,tadi gua juga lagi nguli buat farming pyro.tolong saran saya mohon didengar agar game semakin lebih bagus/baik Itu saja saran dari saya.🙏🙏",4,2025-07-12 12:28:15
Blue Archive,bagus bagus tapi wifi gue ga kuay,5,2025-07-12 09:14:02
Blue Archive,Kenapa judul game diubah ya😅,5,2025-07-12 09:00:15
Blue Archive,"Makasih Nexon, karena udah buat game sebagus Blue Archive",5,2025-07-12 02:15:51
Blue Archive,gtw knp pas loading data berkali kali unduh wifi juga udh 30 kali iki kek mana woilah😭,2,2025-07-12 00:39:44
Blue Archive,sangat seru,5,2025-07-11 23:51:54
Blue Archive,mantap banget grafik nya⭐o⭐👍,5,2025-07-11 20:10:00
Blue Archive,bagus animasi nya tp pls tambah bahasa Indonesia,4,2025-07-11 20:09:29
Blue Archive,Sebenarnya Gamenya Itu Udh Bagus Banget Dari Segi Karakter Dan Juga Cerita Tapi Dimohonkan Beberapa Bulan Kemudian Ditambahkan Subtitle Bahasa Indonesia Dan Juga Voice Bahasa Indonesia Karna Gk Semua Orang Indonesia Bisa Berbahasa Inggris Atau Pun Jepang Jadi Ku Kasih Bintang 3 Untuk Saat Ini 🌚👌,3,2025-07-11 20:01:22
Blue Archive,"padahal termasuk game kikir, sistem gachanya juga gak jelas",1,2025-07-11 19:55:47
Blue Archive,Story dan gameplay bagus cuma minus kikir doang tambahan: ada bug saat field exploration special investigations gak bisa gerak,4,2025-07-11 17:34:02
Blue Archive,"baiklah, untuk bug sudah di perbaiki, dan saya harap gamenya bisa di optimalkan agar tidak lag. 🙏",5,2025-07-11 14:45:51
Blue Archive,muantep banget rek,5,2025-07-11 14:33:46
Blue Archive,game nya jelek jadi kukasih bintang 5🗿 btw gimana cara loginnya bang🗿,5,2025-07-11 13:50:08
Blue Archive,pas login di laptop aku masukin taggal lahir sesuai perintah malah gak bisa game anj!!!,1,2025-07-11 08:37:48
Blue Archive,"Gamenya bagus, ga kerasa kikir kayak game ono tuh yg katanya top pendapatan, desain karakternya juga bagus ya walaupun aja aga risih sih kalau dibawa main diluar kyk tongkrongan mungkin? karena woiillah kebanyakan anak kecil semua takut dikatain pe0d gw, tapi overall bagus, tapi mungkin bisa ditambahin lagi bahasa gamenya, tambah bahasa Jepang mungkin? jangan cuma voicenya doang, karena dahlah gw mudengnya cuma bahasa Jepang sedangkan bahasa Inggris gw cuma mudeng dikit doang, bahasa jawa jg blh",5,2025-07-11 06:49:09
Blue Archive,"Game ini sangat bagus, dari segi gameplay, story, colecttion semua mudah👍",5,2025-07-11 06:34:28
Blue Archive,"saat gua loding muncul, jaringan anda sedang sibuk 80008?",5,2025-07-11 00:43:02
Blue Archive,jangan di tanya,5,2025-07-10 18:42:17
Blue Archive,Gamenya santai,5,2025-07-10 11:46:17
Blue Archive,tolong tambah kan bahasa Indonesia. saya bingung kerena ga ngerti. mau belajar bahasa Jepang dan Inggris. terlalu susah kerena 2 sekaligus hah.,1,2025-07-10 05:52:31
Blue Archive,"gameplay yang bagus,banyak karakter keren dan imut,bansos melimpah,story game yang kalem nan indah rekomendasi sekali pokoknya👍(arona kasih biru mulu dah🗿)",5,2025-07-10 02:17:43
Blue Archive,"Gak bisa login, kalaupun berhasil langsung force close",1,2025-07-09 22:09:20
Blue Archive,"gamenya bagus dan gua dapat waifu yg cantik dan imut, tapi kalau soal loding dan yg lain itu harus lebih ringan atau mulus karena gua loding seperti nungguin kakak gua menikah sama pasangannya 🗿, pliss tolong di optimalkan soal jaringan atau fpsnya itu lebih ringan buat HP kentang seperti hpku ini gua takut kalau akun gua hilang udah level 80. 😫🥱😁",5,2025-07-09 20:34:56
Blue Archive,game-nya bagus tapi untuk developer nya tambahan juga bahasa Indonesia karena banyak juga pemain dari Indonesia tapi tidak tau bahasa Inggris,5,2025-07-09 19:19:46
Blue Archive,gamenya menarik 😁,5,2025-07-09 19:05:33
Blue Archive,seru cuman b inggris jadi aku g bisa hehe,4,2025-07-09 18:31:58
Blue Archive,"keren walaupun tidak ada bahasa indonesianya,tapi yang penting mengerti cara mainya😁",5,2025-07-09 18:19:55
Blue Archive,gak ada anime ku tapi bagus,4,2025-07-09 13:50:21
Blue Archive,wahai nexon dev yang aku hargai dan aku cintai(karena bansosnya sih) gamenya sih udah bagus cuman Tolong nexon arona jangan di buat kikir gw capek nguli buat dapet biru doang🗿,5,2025-07-09 13:23:47
Blue Archive,Tambahin b.indonesia aja udh lengkap soalnya banyak orang Indonesia yg main game ini mohon buat b.indonesia nya dah segitu aja,5,2025-07-09 13:20:29
Blue Archive,"sistem gacha yg sangat ramah untuk pemula serta gameplay yang sangat menarik, story, music, serta karakter yg bagus membuat game ini semakin seru, dan makasih Arona atas gachanya dan satu lagi kita kita buat sub indo nya soalnya ada teman saya gk ngerti Inggris itu aja sih makasih",5,2025-07-09 10:49:30
Blue Archive,bagus gamenya,5,2025-07-09 06:20:39
Blue Archive,Karna game ini sangat seru jadi saya kasih bintang 5 gaiss,5,2025-07-09 03:22:39
Blue Archive,"story nya bagus,gacha nya jg gak terlalu boros,dan juga kalau bisa tambahkan juga bahasa Indonesia agar mudah dipahami",5,2025-07-09 00:48:15
Blue Archive,mau game yg bansos nya lancar ini dia story nya juga mantap best lh pokok nya,5,2025-07-09 00:22:43
Blue Archive,gacha gua wangi bener njir 😋😋,1,2025-07-08 23:11:04
Blue Archive,"Game terbaik yang pernah saya mainkan gameplaynya santai, karakter lucu2 dan keren. Pokoknya overall 100000000/10",5,2025-07-08 21:53:11
Blue Archive,tidak kikir,4,2025-07-08 21:49:32
Blue Archive,tolong kapada pihak developer perbaiki lagi karena sering terjadi selesai update baru atau gantinya musim sering terjadinya error pada data dan konekasi padahal jaringan saya sangat lancar. jadi mohon di perbaiki,1,2025-07-08 21:20:27
Blue Archive,Makasih Nexon. 🥰,5,2025-07-08 20:52:08
Blue Archive,udah dikasih ayang Mika panjang umur game baik,5,2025-07-08 20:09:00
Blue Archive,mantappppppp game ini sangat seru pake bangettttttttt dapet juga waifu kuuuuuuu,5,2025-07-08 20:02:28
Blue Archive,Bagus bagus sekian dari ku👌😅😅🗿,5,2025-07-08 19:46:00
Blue Archive,hmm gas bagus pas aku masuk pake Wif i gak bisa yebeling jadi main pake datA ka,5,2025-07-08 19:25:03
Blue Archive,Tolong perbaiki.. Event shop tidak bisa di buka..,5,2025-07-08 18:42:23
Blue Archive,Saya ucapkan terimakasih pada Nexon selain game ini menghibur saya Salah satu karakter dari game anda telah menginspirasi kan Hidup saya agar menjadi lebih baik Jika suatu hari nanti saya sukses saya janji saya akan Tetap bermain game ini Dan saat itu lah Anda akan tahu siapa karakter itu🙂,5,2025-07-08 18:21:47
Blue Archive,bagus aja,4,2025-07-08 17:33:02
Blue Archive,"Game ini sangat bagus, apalagi kalo dimainin ama wibu,beh perfect lah pokoknya, contohnya saya 😁😁",5,2025-07-08 16:22:44
Blue Archive,"game keren, tapi saya menyarankan untuk membuatnya lebih ringan dimainkan di berbagai platform, yap segitu aja, terimakasih",5,2025-07-08 16:13:47
Blue Archive,Grafiknya bagus game nya juga agak mudah di fahami dan terima kasih telah buat game sekeren ini 🙏,5,2025-07-08 16:10:22
Blue Archive,kasih opsi bahasa Indonesia lah biar bisa ikutin story,2,2025-07-08 15:22:06
Blue Archive,uwooohhhh Sugoi Dekai!!!!,5,2025-07-08 15:15:27
Blue Archive,"semoga game lu makin sepi dan tambah sepi, gw gacha 200x gak dapat apa apa game ampas",1,2025-07-08 15:06:41
Blue Archive,menarik untuk sya sebagai introvert,5,2025-07-08 14:49:16
Blue Archive,"bagus banget , yang kasih bintang satu Gati hape aja",5,2025-07-08 14:43:14
Blue Archive,Sumpah Nexon baik banget makasih Nexon gw sering Hoki ini game baik bet dah,5,2025-07-08 14:31:05
Blue Archive,game nya bagus walaupun sering ada bug tapi tetap bagus dan seru,4,2025-07-08 14:17:46
Blue Archive,Sehat sehat nexon,5,2025-07-08 14:13:40
Blue Archive,Please add Indonesian language 🙏,5,2025-07-08 14:07:04
Blue Archive,oh tidak my shiroko... di ganti kicau mania,1,2025-07-08 14:04:38
Blue Archive,Dahlah bagus nih game no debat,5,2025-07-08 14:03:11
Blue Archive,bagus gak bosenin sih,5,2025-07-08 14:01:43
Blue Archive,Ngga kerasa udah hampir setahun mainin BA.,5,2025-07-08 13:37:07
Blue Archive,boleh lah,4,2025-07-08 13:20:52
Blue Archive,"Gamenya banyak bansos apalagi yang udah download, buat player sejak awal rilis bisa dapetin semua banner ungu tanpa topup juga dah bikin kaya ini game, cuman ya saran tonton animenya atau nanya sama sepuh biar lancar mainnya (buat yang error itu wajar karena kentang dan user wifi)",5,2025-07-08 13:11:01
Blue Archive,mantap pkoknya mah,5,2025-07-08 12:59:09
Blue Archive,"Hasil gacha yang memuaskan, saya rela mengumpulkan beberapa untuk di gacha nanti, setelah saya coba.. wow hasilnya sangat memuaskan dan bermanfaat, saya tidak mendapatkan karakter baru, hasil gacha pun itu cuma mendapatkan 1 karakter baru terkadang. (bintang 2) intinya game ini sangat baik dan memuaskan para pemainnya 🥰🥰🫵",5,2025-07-08 12:39:30
Blue Archive,"game service,menambah gula di dalam hidup kuhh",5,2025-07-08 12:31:57
Blue Archive,"rate off kurang gede, tapi udah okeh si murid nya banyak👍🏻👍🏻",5,2025-07-08 12:05:43
Blue Archive,Menyenangkan 😁,5,2025-07-08 11:29:57
Blue Archive,Game jahat optimalisasi nya dibenerin blok,1,2025-07-08 11:29:53
Blue Archive,"jujur gamenya bagus dari segi gameplay ataupun grafik tapi cuma satu yang kurang kalau bisa dalam 1 banner gacha itu tidak perlu ada karakter B3 lainnya, itu saja terimakasih, overall semuanya bagus",5,2025-07-08 11:12:37
Blue Archive,"geme nya bagus cocok buat yang lagi bosen, cukup bintang yang menjelaskan aku berterima kasih kepada yg buat game ini😊",5,2025-07-08 11:07:07
Blue Archive,"Tambahkan bahasa indonesia, ku mohon...",4,2025-07-08 11:03:42
Blue Archive,"game nya bagus menurut aku, main nya juga mudah karakter nya bagus"" ini menurutku worth it banget buat di download walaupun sampai 9 GB",5,2025-07-08 10:31:10
Blue Archive,disini adalah game yang bisa melepaskan rasa kesepian gua😊,5,2025-07-08 10:14:27
Blue Archive,"Sering keluar sendiri, warna map ungu semua",5,2025-07-08 10:07:09
Blue Archive,"ini kenapa saya saat masuk kedalam gamenya ada notifikasi update padahal saya sudah update,dan jika saya pencet tombol notifikasi nya malah keluar dari game",3,2025-07-08 09:57:02
Blue Archive,"bagus, waifu cantik cantik, game play gak ribet,",5,2025-07-08 09:52:42
Blue Archive,"Game nya sangat bagus, banyak anak kecil saya suka 😁",5,2025-07-08 09:36:04
Blue Archive,Sehat sehat game baik,5,2025-07-08 09:16:59
Blue Archive,gem nya asik,5,2025-07-08 07:41:56
Blue Archive,blue archive jangan bangkrut ya karena aku GK mau hayase yuuka hilang😔 aku ingin melihat blue archive sampe saya dewasa dan punya anak,5,2025-07-07 22:37:39
Blue Archive,di luar expetasi gw gk ada bokp nya😭,3,2025-07-07 18:40:51
Blue Archive,"game bagus cerita menarik dan berbagai macam, cuma masih memakai bahasa inggris yang membuat orang bodoh tidak bisa membaca alur ceritanya padahal sangat rugi kalau di skip2 mengingat game ini alur ceritanya sangat beragam dan menarik😀😶‍🌫️",5,2025-07-07 15:14:32
Blue Archive,"bintang 4 untuk grafik nya yg oke, game play yg mulus dan anti delay😌 dan bintang 1 untuk misinya yg anjjj bgt, misinya lumayan gampang tpi yg membuatnya sulit semuanya ditulis pake bahasa Inggris 😭 gw hampir gila karenanya. gw rela belajar bahasa yg paling gw benci demi main game sialan ini😭 tpi jujur klo udh bisa beradaptasi dengan game 1 ini rasanya kyk ada yg kurang klo belum disapa sama murid²😹 hasil akhir ★4 untuk grafik+★1 untuk misi yg kyk t4i=★5",5,2025-07-07 08:04:10
Blue Archive,dari segi gameplay karakter dan misinya udah bagus lah,5,2025-07-07 06:38:44
Blue Archive,loli nya banyak banget jadi suka deh🥰,5,2025-07-06 19:25:59
Blue Archive,game rpg yang seru,5,2025-07-06 17:32:22
Blue Archive,ini game nya bagus bgt walau pun loading nya lama,5,2025-07-06 16:54:41
Blue Archive,"game nya sangat bagus dan karakter nya juga pada cantik, aku sangat menyukai nya dan tolong para sensei yang lain otak nya jangan pada kotor",5,2025-07-06 15:42:41
Blue Archive,bagus banget,5,2025-07-06 12:49:41
Blue Archive,ada istri gw,5,2025-07-06 12:27:09
Blue Archive,"untuk gameplay walah turu rek, kalo untuk story gamenya lumayanlah gak terlalu penuh plot twist gtu yang membuat storynya gak terlalu kemana-mana dan santai ,dan untuk penyampaian ceritanya unik sih ada reaksi karakter gitu yg membuat unik dan enak membaca ceritanya serta untuk sistem gachanya lumayan lawas sih. Overall game gacha yang santai dan paling gak cocok sih untuk player fomo dan hanya penonton anime kek gua 😂",5,2025-07-06 10:26:03
